ExpDay,Treatment,mesocosm,Genus,label,indiv_vol,biovolume
20,E,4,Koliella,TreKollon_2638730,111.258112646547,113.80777772803
20,E,4,Coelastrum,ChlCoe000_7749802,167.373863544576,171.209514584139
20,C,1,Merismopedia,CyaMer000_0000000,0.116238921777732,165.765005235173
20,C,1,Centrales,BacCyc000_3193095,5861.0694928046,1038455.9197787
20,C,1,Plagioselmis,CryRho000_3202546,77.4146568923807,10593.827154499
20,C,1,Chlamydomonas,ChlChl000_5271004,75.43548062953,869.304110111727
20,C,1,Desmodesmus,ChlDes000_2652440,40.687969226831,234.440203640312
20,C,1,Cryptomonas,CryCry000_3202413,1570.97701650429,9051.81995223902
20,C,1,Quadrigula,ChlQua000_2641259,220.539804282003,44475.5271968707
20,C,1,Sphaerocystis,ChlSph000_2639562,62.6538811980344,180.502848213385
20,C,1,Sphaerocystis,ChlSph000_2639562,62.6538811980344,90.2514241066923
20,C,1,Cryptomonas,CryCry000_3202413,1570.97701650429,4525.90997611951
20,C,1,Chrysochromulina,PryChr000_3202213,41.8317354512224,542.318570314062
20,C,1,Elakatothrix,KleElagel_2641001,62.6744384967178,361.124145623945
20,C,1,Ankyra,ChlAnkjud_2642105,32.5417369775149,46.8755973128488
20,I,12,Centrales,BacCyc000_3193095,5861.0694928046,264920.341074768
20,I,12,Merismopedia,CyaMer000_0000000,0.116238921777732,119.440916609636
20,I,12,Quadrigula,ChlQua000_2641259,220.539804282003,24920.9978838664
20,I,12,Oocystis,TreOoc000_2641454,211.647598311258,6696.53001056821
20,I,12,Plagioselmis,CryRho000_3202546,77.4146568923807,699.828498307121
20,I,12,Desmodesmus,ChlDes000_2652440,40.687969226831,5885.10786896883
20,I,12,Ankyra,ChlAnkjud_2642105,32.5417369775149,98.0591007589115
20,I,12,Cosmarium,ZygCos000_2648709,97180.0298980299,146417.911713032
20,I,12,Koliella,TreKollon_2638730,111.258112646547,2011.54667664957
20,I,12,Coelastrum,ChlCoe000_7749802,167.373863544576,756.529863221484
20,I,12,Chlamydomonas,ChlChl000_5271004,75.43548062953,113.656124148492
